,ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L,User-ID,Book-Rating
9571,0451157036,Good Friday,Holt Robert,1988,Penguin Putnam~mass,http://images.amazon.com/images/P/0451157036.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451157036.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451157036.01.LZZZZZZZ.jpg,207341.0,0.0
9572,067972754X,Dictionary of the Khazars (F) (Vintage International),MILORAD PAVIC,1989,Vintage,http://images.amazon.com/images/P/067972754X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/067972754X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/067972754X.01.LZZZZZZZ.jpg,100906.0,8.0
9573,0821769332,In Too Deep,Janelle Taylor,2001,Zebra Books,http://images.amazon.com/images/P/0821769332.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0821769332.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0821769332.01.LZZZZZZZ.jpg,231210.0,0.0
9574,0373240422,"Full Time Father (Hometown Heartbreakers, Baby Arch) (Silhouette Special Edition, No 1042)",Susan Mallery,1996,Silhouette,http://images.amazon.com/images/P/0373240422.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373240422.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373240422.01.LZZZZZZZ.jpg,188010.0,0.0
9575,031286857X,Bios,Robert Charles Wilson,1999,Tor Books,http://images.amazon.com/images/P/031286857X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/031286857X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/031286857X.01.LZZZZZZZ.jpg,258152.0,0.0
9576,0451159705,The Heckler: An 87th Precinct Mystery,Ed McBain,1995,New Amer Library,http://images.amazon.com/images/P/0451159705.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451159705.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451159705.01.LZZZZZZZ.jpg,185634.0,8.0
9577,0448124092,Easy Answers to Hard Questions (12409),Suzanne Kirtland,1976,Price Stern Sloan Pub,http://images.amazon.com/images/P/0448124092.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0448124092.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0448124092.01.LZZZZZZZ.jpg,26583.0,0.0
9578,0375414746,The Clearing,TIM GAUTREAUX,2003,Knopf,http://images.amazon.com/images/P/0375414746.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375414746.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375414746.01.LZZZZZZZ.jpg,187145.0,0.0
9579,0373511264,Thunder Mountain (Reader's Choice Dreamscapes),Rachel Lee,2001,Silhouette,http://images.amazon.com/images/P/0373511264.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373511264.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373511264.01.LZZZZZZZ.jpg,52584.0,0.0
9580,3442423724,Die letzte VerschwÃ?Â¶rung. Roman.,Sidney Sheldon,1993,Goldmann,http://images.amazon.com/images/P/3442423724.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3442423724.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3442423724.01.LZZZZZZZ.jpg,11676.0,4.0
9581,0439424690,Day My Butt Went Psycho,Andy Griffiths,2003,Scholastic,http://images.amazon.com/images/P/0439424690.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0439424690.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0439424690.01.LZZZZZZZ.jpg,46312.0,10.0
9582,0446400335,Pennies on a Dead Woman's Eyes,Marcia Muller,1993,Warner Books,http://images.amazon.com/images/P/0446400335.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446400335.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446400335.01.LZZZZZZZ.jpg,56959.0,0.0
9583,0333764374,Fade to Grey,ADAMS,1999,Macmillan,http://images.amazon.com/images/P/0333764374.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0333764374.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0333764374.01.LZZZZZZZ.jpg,247201.0,6.0
9584,0890876797,I Do: A Guide to Creating Your Own Unique Wedding Ceremony,Sydney Barbara Metrick,1993,Ten Speed Pr,http://images.amazon.com/images/P/0890876797.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0890876797.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0890876797.01.LZZZZZZZ.jpg,6251.0,8.0
9585,1570611521,"Museums of the Northwest: Discover the Best Collections in Washington, Oregon, and Lower British Columbia",Harriet Baskas,1999,Sasquatch Books,http://images.amazon.com/images/P/1570611521.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1570611521.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1570611521.01.LZZZZZZZ.jpg,246311.0,10.0
9586,1864503084,Lonely Planet USA (Lonely Planet USA),James Lyon,2002,Lonely Planet Publications,http://images.amazon.com/images/P/1864503084.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1864503084.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1864503084.01.LZZZZZZZ.jpg,108773.0,9.0
9587,0060514957,"Killer Smile (Scottoline, Lisa)",Lisa Scottoline,2004,HarperCollins,http://images.amazon.com/images/P/0060514957.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060514957.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060514957.01.LZZZZZZZ.jpg,98391.0,10.0
9588,0030802377,The impossible people;: A history natural and unnatural of beings terrible and wonderful,Georgess McHargue,1972,"Holt, Rinehart and Winston",http://images.amazon.com/images/P/0030802377.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0030802377.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0030802377.01.LZZZZZZZ.jpg,124078.0,0.0
9589,0553560247,Dying for Chocolate (Culinary Mysteries (Paperback)),DIANE MOTT DAVIDSON,1993,Bantam,http://images.amazon.com/images/P/0553560247.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553560247.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553560247.01.LZZZZZZZ.jpg,88288.0,8.0
9590,0515126772,Jewels of the Sun (Irish Trilogy),Nora Roberts,2004,Jove Books,http://images.amazon.com/images/P/0515126772.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515126772.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515126772.01.LZZZZZZZ.jpg,49154.0,0.0
9591,0451404009,Forever,Judith Gould,1995,Onyx Books,http://images.amazon.com/images/P/0451404009.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451404009.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451404009.01.LZZZZZZZ.jpg,106417.0,0.0
9592,0385720106,A Map of the World,Jane Hamilton,1999,Anchor Books/Doubleday,http://images.amazon.com/images/P/0385720106.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385720106.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385720106.01.LZZZZZZZ.jpg,127429.0,0.0
9593,0684823780,Mere Christianity,C. S. Lewis,1996,Simon &amp; Schuster,http://images.amazon.com/images/P/0684823780.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684823780.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684823780.01.LZZZZZZZ.jpg,220593.0,0.0
9594,0961477504,The Diver's Guide to Maui,Chuck Thorne,1985,Mai Dive Guide,http://images.amazon.com/images/P/0961477504.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0961477504.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0961477504.01.LZZZZZZZ.jpg,245963.0,0.0
9595,0671024183,Morgan's Run,Colleen McCullough,2002,Pocket,http://images.amazon.com/images/P/0671024183.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671024183.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671024183.01.LZZZZZZZ.jpg,268292.0,0.0
9596,0385472951,The Partner,John Grisham,1997,Doubleday Books,http://images.amazon.com/images/P/0385472951.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385472951.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385472951.01.LZZZZZZZ.jpg,173684.0,0.0
9597,0099201410,Breathing Lessons,Anne Tyler,0,Trafalgar Square,http://images.amazon.com/images/P/0099201410.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0099201410.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0099201410.01.LZZZZZZZ.jpg,44728.0,0.0
9598,0679433953,The Girls: A Novel,Elaine Kagan,1994,Alfred A. Knopf,http://images.amazon.com/images/P/0679433953.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679433953.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679433953.01.LZZZZZZZ.jpg,11676.0,6.0
9599,0451149513,It,Stephen King,1987,New Amer Library,http://images.amazon.com/images/P/0451149513.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451149513.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451149513.01.LZZZZZZZ.jpg,140358.0,5.0
9600,0380538199,Desert Notes: Reflections in the Eye of the Raven,Barry H. Lopez,1983,Bard Books,http://images.amazon.com/images/P/0380538199.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380538199.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380538199.01.LZZZZZZZ.jpg,157273.0,0.0
9601,0553569058,The Robber Bride,Margaret Atwood,1995,Bantam,http://images.amazon.com/images/P/0553569058.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553569058.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553569058.01.LZZZZZZZ.jpg,57726.0,0.0
9602,0141000198,Bridget Jones's Diary,Helen Fielding,2001,Penguin Putnam,http://images.amazon.com/images/P/0141000198.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0141000198.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0141000198.01.LZZZZZZZ.jpg,116499.0,3.0
9603,0595205070,Memories of My Sister: Dealing With Sudden Death,Linda Rener,2001,Writers Club Press,http://images.amazon.com/images/P/0595205070.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0595205070.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0595205070.01.LZZZZZZZ.jpg,15048.0,8.0
9604,0671004026,"The GROSS GHOST MYSTERY FRANK AND JOE HARDY THE CLUES BROTHERS 1 (Frank and Joe Hardy - the Clues Brothers , No 1)",Franklin W. Dixon,1997,Aladdin,http://images.amazon.com/images/P/0671004026.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671004026.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671004026.01.LZZZZZZZ.jpg,39353.0,6.0
9605,037348397X,The Donovan Legacy,Nora Roberts,1999,Harlequin,http://images.amazon.com/images/P/037348397X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/037348397X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/037348397X.01.LZZZZZZZ.jpg,69232.0,0.0
9606,0380713470,Out of Control,Norma Fox Mazer,1994,HarperTrophy,http://images.amazon.com/images/P/0380713470.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380713470.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380713470.01.LZZZZZZZ.jpg,212898.0,0.0
9607,055329024X,Earth,David Brin,1991,Spectra Books,http://images.amazon.com/images/P/055329024X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/055329024X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/055329024X.01.LZZZZZZZ.jpg,275302.0,10.0
9608,0340589353,Life and Loves of a She Devil,Fay Weldon,0,Trafalgar Square,http://images.amazon.com/images/P/0340589353.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0340589353.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0340589353.01.LZZZZZZZ.jpg,238541.0,0.0
9609,0373223935,"Sweet Revenge  (Lawman) (Harlequin Intrigue, No 393)",Jenna Ryan,1996,Harlequin,http://images.amazon.com/images/P/0373223935.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373223935.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373223935.01.LZZZZZZZ.jpg,51883.0,0.0
9610,0871890917,Abnormal postural reflex activity caused by brain lesions,Berta Bobath,1985,Aspen Systems Corp,http://images.amazon.com/images/P/0871890917.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0871890917.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0871890917.01.LZZZZZZZ.jpg,277427.0,10.0
9611,0880015829,The Sheltering Sky,Paul Bowles,1998,Ecco,http://images.amazon.com/images/P/0880015829.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0880015829.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0880015829.01.LZZZZZZZ.jpg,88330.0,7.0
9612,0316323187,The Old Silent,Martha Grimes,1989,Little Brown &amp; Co,http://images.amazon.com/images/P/0316323187.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316323187.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316323187.01.LZZZZZZZ.jpg,128835.0,0.0
9613,3442442540,Der Verehrer.,Charlotte Link,1998,Goldmann,http://images.amazon.com/images/P/3442442540.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3442442540.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3442442540.01.LZZZZZZZ.jpg,90488.0,7.0
9614,0156010828,Two Moons: A Novel,Thomas Mallon,2001,Harvest Books,http://images.amazon.com/images/P/0156010828.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0156010828.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0156010828.01.LZZZZZZZ.jpg,159137.0,8.0
9615,0671571206,"Take This Love (Silhouette Romance, 120)",Mary Carroll,1981,Pocket Book,http://images.amazon.com/images/P/0671571206.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671571206.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671571206.01.LZZZZZZZ.jpg,135149.0,0.0
9616,0590446711,Rascal,Sterling North,0,Scholastic Inc,http://images.amazon.com/images/P/0590446711.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590446711.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590446711.01.LZZZZZZZ.jpg,44845.0,10.0
9617,0446600342,Where There's Smoke,Sandra Brown,1994,Warner Books,http://images.amazon.com/images/P/0446600342.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446600342.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446600342.01.LZZZZZZZ.jpg,225810.0,0.0
9618,0385508042,The King of Torts,John Grisham,2003,Doubleday Books,http://images.amazon.com/images/P/0385508042.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385508042.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385508042.01.LZZZZZZZ.jpg,70594.0,7.0
9619,0345445732,Entering Normal (Ballantine Reader's Circle),Anne D. Leclaire,2002,Ballantine Books,http://images.amazon.com/images/P/0345445732.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345445732.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345445732.01.LZZZZZZZ.jpg,178667.0,0.0
9620,0446608955,A Walk to Remember,Nicholas Sparks,2000,Warner Books,http://images.amazon.com/images/P/0446608955.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446608955.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446608955.01.LZZZZZZZ.jpg,88733.0,0.0
9621,037370660X,"Three For The Road (9 Months Later) (Harlequin Superromance, No 660)",Shannon Waverly,1995,Harlequin,http://images.amazon.com/images/P/037370660X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/037370660X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/037370660X.01.LZZZZZZZ.jpg,228998.0,0.0
9622,0671742515,Long Dark Tea Time of the Soul,Douglas Adams,1991,Pocket,http://images.amazon.com/images/P/0671742515.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671742515.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671742515.01.LZZZZZZZ.jpg,125274.0,0.0
9623,0898210917,Taste of the Country,Jean Vandyke,1990,Reiman Assoc,http://images.amazon.com/images/P/0898210917.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0898210917.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0898210917.01.LZZZZZZZ.jpg,69355.0,0.0
9624,0373226691,"Familiar Mirage  (Fear Familiar:  Desert Mysteries) (Intrigue, 669)",Caroline Burnes,2002,Harlequin,http://images.amazon.com/images/P/0373226691.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373226691.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373226691.01.LZZZZZZZ.jpg,147965.0,0.0
9625,0070064210,And Never Said a Word,Heinrich Boll,1979,McGraw-Hill Companies,http://images.amazon.com/images/P/0070064210.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0070064210.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0070064210.01.LZZZZZZZ.jpg,255092.0,0.0
9626,0834804530,Mangajin's Basic Japanese Through Comics (Part 2),Mangajin,2000,Weatherhill Inc.,http://images.amazon.com/images/P/0834804530.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0834804530.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0834804530.01.LZZZZZZZ.jpg,219546.0,0.0
9627,0345348036,The Princess Bride: S Morgenstern's Classic Tale of True Love and High Adventure,WILLIAM GOLDMAN,1987,Del Rey,http://images.amazon.com/images/P/0345348036.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345348036.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345348036.01.LZZZZZZZ.jpg,145641.0,0.0
9628,044819094X,All Aboard Trucks (Platt &amp; Munk All Aboard Book),Lynn Conrad,1989,Grosset &amp; Dunlap,http://images.amazon.com/images/P/044819094X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/044819094X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/044819094X.01.LZZZZZZZ.jpg,198711.0,0.0
9629,0316969443,Suzanne's Diary for Nicholas,James Patterson,2001,"Little, Brown",http://images.amazon.com/images/P/0316969443.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316969443.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316969443.01.LZZZZZZZ.jpg,182527.0,9.0
9630,0340617179,Pause Between Acts,Mavis Cheek,1994,Hodder &amp; Stoughton General Division,http://images.amazon.com/images/P/0340617179.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0340617179.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0340617179.01.LZZZZZZZ.jpg,252827.0,9.0
9631,0140287825,Death in Summer,William Trevor,1999,Penguin Books,http://images.amazon.com/images/P/0140287825.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140287825.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140287825.01.LZZZZZZZ.jpg,189973.0,0.0
9632,0451198646,The Bargain,Mary Jo Putney,1999,Signet Book,http://images.amazon.com/images/P/0451198646.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451198646.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451198646.01.LZZZZZZZ.jpg,169979.0,10.0
9633,0471527270,Neanderthals at Work: How People and Politics Can Drive You Crazy...and What You Can Do About Them,Albert J. Bernstein,1992,John Wiley &amp; Sons Inc,http://images.amazon.com/images/P/0471527270.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0471527270.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0471527270.01.LZZZZZZZ.jpg,82893.0,0.0
9634,9580464162,Historias de Amor,Rubem Fonseca,2001,Norma,http://images.amazon.com/images/P/9580464162.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/9580464162.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/9580464162.01.LZZZZZZZ.jpg,79950.0,5.0
9635,080410526X,All I Really Need to Know,ROBERT FULGHUM,1989,Ivy Books,http://images.amazon.com/images/P/080410526X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/080410526X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/080410526X.01.LZZZZZZZ.jpg,265313.0,0.0
9636,038531700X,The Loop: A Novel,Nicholas Evans,1998,Delacorte Press,http://images.amazon.com/images/P/038531700X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/038531700X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/038531700X.01.LZZZZZZZ.jpg,11601.0,0.0
9637,0425173933,Murder on the Orient Express,Agatha Christie,2000,Berkley Publishing Group,http://images.amazon.com/images/P/0425173933.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425173933.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425173933.01.LZZZZZZZ.jpg,52584.0,7.0
9638,0312273207,In America: A Novel,Susan Sontag,2001,Picador USA,http://images.amazon.com/images/P/0312273207.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312273207.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312273207.01.LZZZZZZZ.jpg,197364.0,0.0
9639,0440223237,Malice,DANIELLE STEEL,1997,Dell,http://images.amazon.com/images/P/0440223237.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440223237.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440223237.01.LZZZZZZZ.jpg,7158.0,0.0
9640,0440419468,Holes,LOUIS SACHAR,2003,Yearling,http://images.amazon.com/images/P/0440419468.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440419468.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440419468.01.LZZZZZZZ.jpg,23768.0,0.0
9641,2070387313,Le Protocole compassionnel,HervÃ?Â© Guibert,1993,Gallimard,http://images.amazon.com/images/P/2070387313.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2070387313.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2070387313.01.LZZZZZZZ.jpg,33145.0,8.0
9642,0425153150,Innocent Graves: An Inspector Banks Mystery,Peter Robinson,1996,Berkley Pub Group,http://images.amazon.com/images/P/0425153150.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425153150.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425153150.01.LZZZZZZZ.jpg,114988.0,0.0
9643,0515087491,The Corps: Semper Fi/Bk 1 (Corps (Paperback)),W. E. B. Griffin,1988,Jove Books,http://images.amazon.com/images/P/0515087491.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515087491.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515087491.01.LZZZZZZZ.jpg,124942.0,0.0
9644,0451406079,Black Wolf,Tom Wilson,1995,Signet Book,http://images.amazon.com/images/P/0451406079.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451406079.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451406079.01.LZZZZZZZ.jpg,244685.0,5.0
9645,0671720473,CAGE,S. M. Stirling,1991,Baen,http://images.amazon.com/images/P/0671720473.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671720473.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671720473.01.LZZZZZZZ.jpg,257204.0,0.0
9646,0156881802,"Tartuffe, by Moliere",Richard Wilbur,1968,Harvest Books,http://images.amazon.com/images/P/0156881802.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0156881802.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0156881802.01.LZZZZZZZ.jpg,2160.0,0.0
9647,0446527378,The Judgment,D.W. Buffa,2001,Warner Books,http://images.amazon.com/images/P/0446527378.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446527378.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446527378.01.LZZZZZZZ.jpg,105108.0,0.0
9648,0805059555,"\O\"" Is for Outlaw""",Sue Grafton,1999,Henry Holt &amp; Company,http://images.amazon.com/images/P/0805059555.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0805059555.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0805059555.01.LZZZZZZZ.jpg,225810.0,0.0
9649,0684848783,Tis : A Memoir,Frank McCourt,1999,Scribner,http://images.amazon.com/images/P/0684848783.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684848783.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684848783.01.LZZZZZZZ.jpg,152651.0,8.0
9650,055324518X,Love is Letting Go of Fear,Gerald G. Jampolsky,1984,Bantam Books,http://images.amazon.com/images/P/055324518X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/055324518X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/055324518X.01.LZZZZZZZ.jpg,216444.0,0.0
9651,0373196768,The Right Twin For Him,Julianna Morris,2003,Silhouette,http://images.amazon.com/images/P/0373196768.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373196768.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373196768.01.LZZZZZZZ.jpg,54218.0,0.0
9652,0064407799,A Rat's Tale,Tor Seidler,1999,HarperTrophy,http://images.amazon.com/images/P/0064407799.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0064407799.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0064407799.01.LZZZZZZZ.jpg,85656.0,7.0
9653,0747520003,The Best of Friends,Joanna Trollope,1995,Bloomsbury Publishing PLC,http://images.amazon.com/images/P/0747520003.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0747520003.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0747520003.01.LZZZZZZZ.jpg,125474.0,0.0
9654,0671894455,FORREST GUMP (Movie Tie in),Winston Groom,1994,Pocket,http://images.amazon.com/images/P/0671894455.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671894455.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671894455.01.LZZZZZZZ.jpg,234623.0,0.0
9655,0553238221,TRAITOR'S PURSE,MARGERY ALLINGHAM,1990,Crimeline,http://images.amazon.com/images/P/0553238221.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553238221.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553238221.01.LZZZZZZZ.jpg,49889.0,10.0
9656,0440193613,Wanderlust,Danielle Steel,1987,Dell,http://images.amazon.com/images/P/0440193613.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440193613.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440193613.01.LZZZZZZZ.jpg,114414.0,0.0
9657,0553117467,All Things Wise and Wonderful,James Herriot,0,Bantam Doubleday Dell,http://images.amazon.com/images/P/0553117467.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553117467.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553117467.01.LZZZZZZZ.jpg,238836.0,8.0
9658,0671011405,"The Conquered: Rebels Trilogy, Book 1 (Star Trek: Deep Space Nine, No. 24)",Daffyd ab Hugh,1999,Pocket Books,http://images.amazon.com/images/P/0671011405.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671011405.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671011405.01.LZZZZZZZ.jpg,183196.0,0.0
9659,0877476829,Marriott,Robert O'Brien,1977,Deseret Book Co,http://images.amazon.com/images/P/0877476829.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0877476829.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0877476829.01.LZZZZZZZ.jpg,94923.0,5.0
